text_a,span_text_a,text_b,span_text_b,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,is_centered_B,font_size_a,font_size_b,font_size_diff,same_font,is_bold_A,is_bold_B,is_italic_A,is_italic_B,is_monospace_A,is_monospace_B,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,page_number_a,page_number_b,label
and farmers practice 48.67 & 57.66 also registered,and farmers practice (48.67 & 57.66)  also registered,better reduction over control with respect to per cent,better reduction over control with respect to per cent,1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
better reduction over control with respect to per cent,better reduction over control with respect to per cent,"incidence and intensity, respectively.","incidence and intensity, respectively.",1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"incidence and intensity, respectively.","incidence and intensity, respectively.",From the overall performance of various,From the overall performance of various,1,36,0,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,5,5,0
From the overall performance of various,From the overall performance of various,"treatments basing on the results, it was exemplified","treatments basing on the results, it was exemplified",1,-36,0,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"treatments basing on the results, it was exemplified","treatments basing on the results, it was exemplified",that the Module 3 where in field releases of T.chilonis,that the Module 3 where in field releases of T.chilonis,1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
that the Module 3 where in field releases of T.chilonis,that the Module 3 where in field releases of T.chilonis,50000 ha -1 from 30 DAP to 240 DAP at an interval,50000 ha-1from 30 DAP to 240 DAP at an interval,1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
50000 ha -1 from 30 DAP to 240 DAP at an interval,50000 ha-1from 30 DAP to 240 DAP at an interval,of 10 days + Installation of Delta pheromone traps @,of 10 days + Installation of Delta pheromone traps @,1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
of 10 days + Installation of Delta pheromone traps @,of 10 days + Installation of Delta pheromone traps @,25 ha -1 from 20 DAP to 120 DAP for ESB and from,25 ha-1 from 20 DAP to 120 DAP for ESB and from,1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
25 ha -1 from 20 DAP to 120 DAP for ESB and from,25 ha-1 from 20 DAP to 120 DAP for ESB and from,120 DAP to 240 DAP for INB and for TSB from 150,120 DAP to 240 DAP for INB and for TSB from 150,1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
120 DAP to 240 DAP for INB and for TSB from 150,120 DAP to 240 DAP for INB and for TSB from 150,DAP to 240 DAP was practiced had registered,DAP  to  240  DAP  was  practiced  had  registered,1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
DAP to 240 DAP was practiced had registered,DAP  to  240  DAP  was  practiced  had  registered,minimum incidence of ESB 7.28 % dead hearts and,minimum incidence of ESB (7.28 % dead hearts) and,1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
minimum incidence of ESB 7.28 % dead hearts and,minimum incidence of ESB (7.28 % dead hearts) and,INB 19.15% incidence & 1.45 % intensity. The per,INB (19.15% incidence & 1.45 % intensity). The per,1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
INB 19.15% incidence & 1.45 % intensity. The per,INB (19.15% incidence & 1.45 % intensity). The per,cent reduction of ESB over control was highest in case,cent reduction of ESB over control was highest in case,1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"80 Sudha Rani and Krishnamma et al ., AAJ 67 Spl","Sudha Rani and Krishnamma et al.,",of T. chilionis and mass trapping of borer moths,of T. chilionis and mass trapping of borer moths,15.05,-143.99,0,1,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,0
of T. chilionis and mass trapping of borer moths,of T. chilionis and mass trapping of borer moths,through pheromone traps had exerted superior efficacy,through pheromone traps had exerted superior efficacy,1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
through pheromone traps had exerted superior efficacy,through pheromone traps had exerted superior efficacy,in suppressing the sugarcane borers and their damage,in  suppressing the sugarcane borers and their damage,1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
in suppressing the sugarcane borers and their damage,in  suppressing the sugarcane borers and their damage,and found at par to chemical treated plots. Although,and found at par to chemical treated plots. Although,1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
and found at par to chemical treated plots. Although,and found at par to chemical treated plots. Although,usage of insecticides to check the pests was found to,usage of insecticides to check the pests was found to,1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
usage of insecticides to check the pests was found to,usage of insecticides to check the pests was found to,"be effective, keeping in view the risks and harmful","be effective, keeping in view the risks and harmful",1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
"be effective, keeping in view the risks and harmful","be effective, keeping in view the risks and harmful","effects of chemicals, BIPM based management","effects of chemicals, BIPM based management",1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
"effects of chemicals, BIPM based management","effects of chemicals, BIPM based management",strategies have to be encouraged. BIPM based,strategies have to be encouraged. BIPM based,1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
strategies have to be encouraged. BIPM based,strategies have to be encouraged. BIPM based,management strategies are considered as best,management strategies are considered as best,1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
management strategies are considered as best,management strategies are considered as best,promising tools for managing the pests as they lack,promising tools for managing the pests as they lack,1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
promising tools for managing the pests as they lack,promising tools for managing the pests as they lack,"toxicity on non targeted organisms, possess species","toxicity on non targeted organisms, possess species",1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
"toxicity on non targeted organisms, possess species","toxicity on non targeted organisms, possess species","specificity, long potency and are compatible with other","specificity, long potency and are compatible with other",1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
"specificity, long potency and are compatible with other","specificity, long potency and are compatible with other",components of IPM.,components of IPM.,1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
components of IPM.,components of IPM.,LITERATURE CITED,LITERATURE CITED,14.49,36,0,0,0,11.04,11.04,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,6,6,0
LITERATURE CITED,LITERATURE CITED,"Bhavani B, Visalakshi M, Bharatha lakshmi M","Bhavani  B, Visalakshi M, Bharatha lakshmi M",1,-36,0,0,0,11.04,11.04,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,0
"Bhavani B, Visalakshi M, Bharatha lakshmi M","Bhavani  B, Visalakshi M, Bharatha lakshmi M",and Veerabhadra Rao K 2016 Integrated,and Veerabhadra Rao K 2016 Integrated,1,36,0,0,0,11.04,11.04,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
and Veerabhadra Rao K 2016 Integrated,and Veerabhadra Rao K 2016 Integrated,management of sugarcane borer complex,management of sugarcane borer complex,1,0,1,0,0,11.04,11.04,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
management of sugarcane borer complex,management of sugarcane borer complex,through mass trapping with pheromone lures,through mass trapping with pheromone lures,1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
through mass trapping with pheromone lures,through mass trapping with pheromone lures,and biological controls. STC Agriculture and,and biological controls. STC Agriculture and,1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
and biological controls. STC Agriculture and,and biological controls. STC Agriculture and,"Natural Resources, 2 6: 13-17.","Natural Resources, 2 (6): 13-17.",1,0,1,0,0,11.04,11.04,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,6,6,1
"Natural Resources, 2 6: 13-17.","Natural Resources, 2 (6): 13-17.","Chand H, Kumari R, Minnatulah M D and Sudhir","Chand H, Kumari R, Minnatulah M D and Sudhir",1,-36,0,0,0,11.04,11.04,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,6,6,0
"Chand H, Kumari R, Minnatulah M D and Sudhir","Chand H, Kumari R, Minnatulah M D and Sudhir",P 2018 Management of borers complex,P 2018 Management of borers complex,1,36,0,0,0,11.04,11.04,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
P 2018 Management of borers complex,P 2018 Management of borers complex,through pheromone traps in sugarcane agro,through pheromone traps in sugarcane agro,1,0,1,0,0,11.04,11.04,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
through pheromone traps in sugarcane agro,through pheromone traps in sugarcane agro,ecosystem of Bihar. International Journal,ecosystem of Bihar. International Journal,1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
ecosystem of Bihar. International Journal,ecosystem of Bihar. International Journal,of Current Microbiology and Applied,of Current Microbiology and Applied,1,0,1,0,0,11.04,11.04,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,6,6,1
of Current Microbiology and Applied,of Current Microbiology and Applied,"Sciences, Special Issue, 7: 158-167.","Sciences, Special Issue, 7: 158-167.",1,0,1,0,0,11.04,11.04,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
"Sciences, Special Issue, 7: 158-167.","Sciences, Special Issue, 7: 158-167.",Chaudhary J P 1973 Some important insect pests of,Chaudhary J P 1973 Some important insect pests of,1,-36,0,0,0,11.04,11.04,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,6,6,0
Chaudhary J P 1973 Some important insect pests of,Chaudhary J P 1973 Some important insect pests of,Sugarcane. Haryana Agricultural,Agricultural,1,170.58,0,0,1,11.04,11.04,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,6,6,1
Sugarcane. Haryana Agricultural,Agricultural,University Magazine . pp. 78-83.,University Magazine. pp. 78-83.,1,-134.58,0,1,0,11.04,11.04,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
University Magazine . pp. 78-83.,University Magazine. pp. 78-83.,"Gupta S C, Yazdani S S, Hameed S F and Agarwal","Gupta  S C, Yazdani S S, Hameed S F and Agarwal",1,-36,0,0,0,11.04,11.04,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,6,6,0
"Gupta S C, Yazdani S S, Hameed S F and Agarwal","Gupta  S C, Yazdani S S, Hameed S F and Agarwal",M L 1993 Losses in sugarcane by different,M L 1993  Losses in sugarcane by different,1,36,0,0,0,11.04,11.04,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
M L 1993 Losses in sugarcane by different,M L 1993  Losses in sugarcane by different,"broods of top borer, Scirpophaga excerptalis","broods of top borer, Scirpophaga excerptalis",1,0,1,0,0,11.04,11.04,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
"broods of top borer, Scirpophaga excerptalis","broods of top borer, Scirpophaga excerptalis",Walker in northern Bihar. Journal of Insect,Walker in northern Bihar. Journal of Insect,1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
Walker in northern Bihar. Journal of Insect,Walker in northern Bihar. Journal of Insect,"Science, 61: 125-127.","Science, 6(1): 125-127.",1,0,1,0,0,11.04,11.04,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,6,6,1
"Science, 61: 125-127.","Science, 6(1): 125-127.","Jasmine R S, Rajendran B and Kanchana R P","Jasmine  R  S,  Rajendran  B  and  Kanchana  R  P",1,-31.68,0,0,0,11.04,11.04,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,6,6,0
"Jasmine R S, Rajendran B and Kanchana R P","Jasmine  R  S,  Rajendran  B  and  Kanchana  R  P",2012 . BIPM components for the management,2012. BIPM components for the management,1,31.68,0,0,0,11.04,11.04,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
2012 . BIPM components for the management,2012. BIPM components for the management,of borer complex in sugarcane. Journal of,of borer complex in sugarcane. Journal of,-497.97,248.16,0,0,0,11.04,11.04,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,6,6,0
of borer complex in sugarcane. Journal of,of borer complex in sugarcane. Journal of,"bio pesticides, 5: 209-211.","bio pesticides, 5: 209-211.",1,0,1,0,0,11.04,11.04,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,6,6,1
"bio pesticides, 5: 209-211.","bio pesticides, 5: 209-211.",Khan M Q and Rao K M 1956 Assessment of loss,Khan M Q and Rao K M 1956 Assessment of loss,1,-36,0,0,0,11.04,11.04,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,6,6,0
Khan M Q and Rao K M 1956 Assessment of loss,Khan M Q and Rao K M 1956 Assessment of loss,due to Chilotraea infuscatellus Snellen in,due to Chilotraea infuscatellus Snellen in,1,36,0,0,0,11.04,11.04,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
due to Chilotraea infuscatellus Snellen in,due to Chilotraea infuscatellus Snellen in,sugarcane. Proceedings of International,sugarcane. Proceedings of International,1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
sugarcane. Proceedings of International,sugarcane. Proceedings of International,"Society of Sugarcane Technology, 9:870879.","Society of Sugarcane Technology, 9:870-",1,0,1,0,0,11.04,11.04,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,6,6,1
"Society of Sugarcane Technology, 9:870879.","Society of Sugarcane Technology, 9:870-",Nadeem S and Hamed M 2011 Biological control,Nadeem S and Hamed M 2011 Biological control,14.48,-36,0,0,0,11.04,11.04,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,6,6,0
Nadeem S and Hamed M 2011 Biological control,Nadeem S and Hamed M 2011 Biological control,of sugarcane borers with inundative release,of sugarcane borers with inundative release,1,36,0,0,0,11.04,11.04,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
of sugarcane borers with inundative release,of sugarcane borers with inundative release,of Trichogramma chilonis ishii,Trichogramma,1,24.24,0,0,0,11.04,11.04,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,6,6,1
of Trichogramma chilonis ishii,Trichogramma,Hymenoptera: Trichogrammatidae in farmer,(Hymenoptera: Trichogrammatidae) in farmer,1,-24.24,0,0,0,11.04,11.04,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,6,6,1
Hymenoptera: Trichogrammatidae in farmer,(Hymenoptera: Trichogrammatidae) in farmer,fields. Pakistan Journal of Agricultural,fields. Pakistan Journal of Agricultural,1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
fields. Pakistan Journal of Agricultural,fields. Pakistan Journal of Agricultural,"Sciences, 481: 71-74.","Sciences, 48(1): 71-74.",1,0,1,0,0,11.04,11.04,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,6,6,1
"Sciences, 481: 71-74.","Sciences, 48(1): 71-74.",Patil A S and Hapase D G 1981 Research on,Patil  A  S  and  Hapase  D  G  1981 Research on,1,-36,0,0,0,11.04,11.04,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,6,6,0
Patil A S and Hapase D G 1981 Research on,Patil  A  S  and  Hapase  D  G  1981 Research on,sugarcane borers in Maharashtra State.,sugarcane borers in Maharashtra State.,1,36,0,0,0,11.04,11.04,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
sugarcane borers in Maharashtra State.,sugarcane borers in Maharashtra State.,Proceedings of National Symposium on,Proceedings of National Symposium on,1,0,1,0,0,11.04,11.04,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,6,6,1
Proceedings of National Symposium on,Proceedings of National Symposium on,"stalk borer . 1981, 165-175.","stalk borer. 1981, 165-175.",1,0,1,0,0,11.04,11.04,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
"stalk borer . 1981, 165-175.","stalk borer. 1981, 165-175.","Shivasharanappa Y, Pradeep S, Ajith Kumar M","Shivasharanappa Y, Pradeep S, Ajith Kumar M",1,-36,0,0,0,11.04,11.04,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,6,6,0
"Shivasharanappa Y, Pradeep S, Ajith Kumar M","Shivasharanappa Y, Pradeep S, Ajith Kumar M","A, Venkatesh H and Siddalingappa R","A, Venkatesh H and Siddalingappa R",1,36,0,0,0,11.04,11.04,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
"A, Venkatesh H and Siddalingappa R","A, Venkatesh H and Siddalingappa R","2010 Biology of sugarcane internode borer,","2010 Biology of sugarcane internode borer,",1,0,1,0,0,11.04,11.04,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
"2010 Biology of sugarcane internode borer,","2010 Biology of sugarcane internode borer,",Chilo sacchariphagus indicus Kapur.,Chilo sacchariphagus indicus (Kapur).,1,0,1,0,0,11.04,11.04,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,6,6,1
Chilo sacchariphagus indicus Kapur.,Chilo sacchariphagus indicus (Kapur).,Karnataka Journal of Agricultural,Karnataka Journal of Agricultural,1,0,1,0,0,11.04,11.04,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,6,6,1
Karnataka Journal of Agricultural,Karnataka Journal of Agricultural,Sciences. 231: 140-141.,Sciences. 23(1): 140-141.,1,0,1,0,0,11.04,11.04,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
Sciences. 231: 140-141.,Sciences. 23(1): 140-141.,"Shobharani M, Rachappa V, Sidramappa and","Shobharani M, Rachappa V, Sidramappa and",1,-36,0,0,0,11.04,11.04,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,6,6,0
"Shobharani M, Rachappa V, Sidramappa and","Shobharani M, Rachappa V, Sidramappa and",Sunilkumar N M 2018 Evaluation of new,Sunilkumar N M 2018 Evaluation of new,1,36,0,0,0,11.04,11.04,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
Sunilkumar N M 2018 Evaluation of new,Sunilkumar N M 2018 Evaluation of new,insecticide molecules for the management of,insecticide molecules for the management of,1,0,1,0,0,11.04,11.04,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
insecticide molecules for the management of,insecticide molecules for the management of,early shoot borer  Chilo infuscatellus,early shoot borer (Chilo infuscatellus,1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
early shoot borer  Chilo infuscatellus,early shoot borer (Chilo infuscatellus,Snellen on sugarcane. International,(Snellen) on sugarcane. International,1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
Snellen on sugarcane. International,(Snellen) on sugarcane. International,Journal of Current Microbiology and,Journal of Current Microbiology and,1,0,1,0,0,11.04,11.04,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,6,6,1
Journal of Current Microbiology and,Journal of Current Microbiology and,"Applied Sciences, 79: 2079-2084.","Applied Sciences, 7(9): 2079-2084.",1,0,1,0,0,11.04,11.04,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
"Applied Sciences, 79: 2079-2084.","Applied Sciences, 7(9): 2079-2084.",Sithanantham S 1973 Performance of some new,Sithanantham S 1973 Performance of some new,1,-36,0,0,0,11.04,11.04,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,6,6,0
Sithanantham S 1973 Performance of some new,Sithanantham S 1973 Performance of some new,organic insecticides in the control of sugarcane,organic insecticides in the control of sugarcane,1,36,0,0,0,11.04,11.04,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
organic insecticides in the control of sugarcane,organic insecticides in the control of sugarcane,"shoot borer, Chilo infuscatellus snellen.","shoot borer, Chilo infuscatellus snellen.",1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
"shoot borer, Chilo infuscatellus snellen.","shoot borer, Chilo infuscatellus snellen.","Indian Sugars, 22: 933-938.","Indian Sugars, 22: 933-938.",1,0,1,0,0,11.04,11.04,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,6,6,1
"Indian Sugars, 22: 933-938.","Indian Sugars, 22: 933-938.","Srikanth J, Easwaramoorthy S and Jalali S K","Srikanth J,  Easwaramoorthy S and  Jalali S K",1,-36,0,0,0,11.04,11.04,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,6,6,0
"Srikanth J, Easwaramoorthy S and Jalali S K","Srikanth J,  Easwaramoorthy S and  Jalali S K",2016 A 100 years of biological control of,2016 A 100 years of biological control of,1,36,0,0,0,11.04,11.04,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
2016 A 100 years of biological control of,2016 A 100 years of biological control of,sugarcane pests in India: review and,sugarcane pests in India: review and,1,0,1,0,0,11.04,11.04,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
sugarcane pests in India: review and,sugarcane pests in India: review and,"perspective. CAB Reviews, 11 13: 1-13.","perspective. CAB Reviews, 11 (13): 1-13.",1,0,1,0,0,11.04,11.04,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
