text_a,span_text_a,text_b,span_text_b,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,is_centered_B,font_size_a,font_size_b,font_size_diff,same_font,is_bold_A,is_bold_B,is_italic_A,is_italic_B,is_monospace_A,is_monospace_B,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,page_number_a,page_number_b,label
"o Sprinkle with chopped basil, olive oil, balsamic glaze, and salt.","o Sprinkle with chopped basil, olive oil, balsamic glaze, and salt.",o Serve immediately.,o Serve immediately.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,12,12,1
o Serve immediately.,o Serve immediately.,Carrot Salad,Carrot Salad,4.19,-54.02,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,12,12,0
Carrot Salad,Carrot Salad,Ingredients :,Ingredients:,0.6,36.02,0,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,12,12,0
Ingredients :,Ingredients:,o 4 carrots,o 4 carrots,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,12,12,0
o 4 carrots,o 4 carrots,o 1/4 cup raisins,o 1/4 cup raisins,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
o 1/4 cup raisins,o 1/4 cup raisins,o 1/4 cup parsley,o 1/4 cup parsley,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
o 1/4 cup parsley,o 1/4 cup parsley,o 1/4 cup lemon juice,o 1/4 cup lemon juice,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
o 1/4 cup lemon juice,o 1/4 cup lemon juice,o 1/4 cup olive oil,o 1/4 cup olive oil,1.01,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
o 1/4 cup olive oil,o 1/4 cup olive oil,o 1 teaspoon cumin,o 1 teaspoon cumin,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
o 1 teaspoon cumin,o 1 teaspoon cumin,o 1 teaspoon salt,o 1 teaspoon salt,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
o 1 teaspoon salt,o 1 teaspoon salt,Instructions :,Instructions:,0.85,-18.0,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,12,12,0
Instructions :,Instructions:,o Grate carrots and mix with raisins and chopped parsley.,o Grate carrots and mix with raisins and chopped parsley.,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,12,12,0
o Grate carrots and mix with raisins and chopped parsley.,o Grate carrots and mix with raisins and chopped parsley.,"o Whisk lemon juice, olive oil, cumin, and salt, then pour over salad.","o Whisk lemon juice, olive oil, cumin, and salt, then pour over salad.",1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,12,12,1
"o Whisk lemon juice, olive oil, cumin, and salt, then pour over salad.","o Whisk lemon juice, olive oil, cumin, and salt, then pour over salad.",o Toss well and serve chilled.,o Toss well and serve chilled.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,12,12,1
o Toss well and serve chilled.,o Toss well and serve chilled.,Ceviche,Ceviche,4.19,-54.02,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,12,12,0
Ceviche,Ceviche,Ingredients :,Ingredients:,0.6,36.02,0,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,12,12,0
Ingredients :,Ingredients:,o 1 pound fresh fish or shrimp,o 1 pound fresh fish or shrimp,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,12,12,0
o 1 pound fresh fish or shrimp,o 1 pound fresh fish or shrimp,o 1 cup lime juice,o 1 cup lime juice,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
o 1 small onion,o 1 small onion,o 2 tomatoes,o 2 tomatoes,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,13,13,1
o 2 tomatoes,o 2 tomatoes,o 1 jalapeño,o 1 jalapeño,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,13,13,1
o 1 jalapeño,o 1 jalapeño,o 1/4 cup cilantro,o 1/4 cup cilantro,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,13,13,1
o 1/4 cup cilantro,o 1/4 cup cilantro,o 1 teaspoon salt,o 1 teaspoon salt,1.02,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,13,13,1
o 1 teaspoon salt,o 1 teaspoon salt,Instructions :,Instructions:,0.85,-18.0,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,13,13,0
Instructions :,Instructions:,o Dice fish or shrimp and place in a bowl.,o Dice fish or shrimp and place in a bowl.,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,13,13,0
o Dice fish or shrimp and place in a bowl.,o Dice fish or shrimp and place in a bowl.,o Pour lime juice over the seafood and let marinate for 30 minutes.,o Pour lime juice over the seafood and let marinate for 30 minutes.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,13,13,1
o Pour lime juice over the seafood and let marinate for 30 minutes.,o Pour lime juice over the seafood and let marinate for 30 minutes.,"o Dice onion, tomatoes, and jalapeño.","o Dice onion, tomatoes, and jalapeño.",1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,13,13,1
"o Dice onion, tomatoes, and jalapeño.","o Dice onion, tomatoes, and jalapeño.",o Chop cilantro.,o Chop cilantro.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,13,13,1
o Chop cilantro.,o Chop cilantro.,o Mix all ingredients together and add salt.,o Mix all ingredients together and add salt.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,13,13,1
o Mix all ingredients together and add salt.,o Mix all ingredients together and add salt.,o Serve chilled.,o Serve chilled.,1.01,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,13,13,1
o Serve chilled.,o Serve chilled.,Cha Gio,Cha Gio,4.17,-54.02,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,13,13,0
Cha Gio,Cha Gio,Ingredients :,Ingredients:,0.6,36.02,0,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,13,13,0
Ingredients :,Ingredients:,o 1 package spring roll wrappers,o 1 package spring roll wrappers,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,13,13,0
o 1 package spring roll wrappers,o 1 package spring roll wrappers,o 1/2 pound ground pork,o 1/2 pound ground pork,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,13,13,1
o 1/2 pound ground pork,o 1/2 pound ground pork,o 1/2 cup shrimp,o 1/2 cup shrimp,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,13,13,1
o 1/2 cup shrimp,o 1/2 cup shrimp,o 1/2 cup mushrooms,o 1/2 cup mushrooms,1.01,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,13,13,1
o 1/2 cup mushrooms,o 1/2 cup mushrooms,o 1/4 cup carrots,o 1/4 cup carrots,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,13,13,1
o 1/4 cup carrots,o 1/4 cup carrots,o 1/4 cup green onions,o 1/4 cup green onions,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,13,13,1
o 1/4 cup green onions,o 1/4 cup green onions,o 2 cloves garlic,o 2 cloves garlic,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,13,13,1
o 2 cloves garlic,o 2 cloves garlic,o 2 tablespoons fish sauce,o 2 tablespoons fish sauce,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,13,13,1
o 2 tablespoons fish sauce,o 2 tablespoons fish sauce,o 1 tablespoon sugar,o 1 tablespoon sugar,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,13,13,1
o 1 tablespoon sugar,o 1 tablespoon sugar,o Oil for frying,o Oil for frying,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,13,13,1
o Oil for frying,o Oil for frying,Instructions :,Instructions:,0.87,-18.0,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,13,13,0
Instructions :,Instructions:,"o Mix ground pork, chopped shrimp, diced mushrooms, julienned carrots, chopped","o Mix ground pork, chopped shrimp, diced mushrooms, julienned carrots, chopped",0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,13,13,0
"o Mix ground pork, chopped shrimp, diced mushrooms, julienned carrots, chopped","o Mix ground pork, chopped shrimp, diced mushrooms, julienned carrots, chopped","green onions, minced garlic, fish sauce, and sugar in a bowl.","green onions, minced garlic, fish sauce, and sugar in a bowl.",0.85,18.0,0,0,1,10.02,12.0,1.98,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,13,13,1
"green onions, minced garlic, fish sauce, and sugar in a bowl.","green onions, minced garlic, fish sauce, and sugar in a bowl.",o Place a spoonful of filling on each wrapper and roll tightly.,o Place a spoonful of filling on each wrapper and roll tightly.,0.75,-18.0,0,1,0,12.0,10.02,-1.98,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,13,13,1
o Place a spoonful of filling on each wrapper and roll tightly.,o Place a spoonful of filling on each wrapper and roll tightly.,o Fry in hot oil until golden.,o Fry in hot oil until golden.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,13,13,1
o Fry in hot oil until golden.,o Fry in hot oil until golden.,o Drain on paper towels and serve with dipping sauce.,o Drain on paper towels and serve with dipping sauce.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,13,13,1
o Drain on paper towels and serve with dipping sauce.,o Drain on paper towels and serve with dipping sauce.,Chakchouka,Chakchouka,4.19,-54.02,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,13,13,0
Chakchouka,Chakchouka,Ingredients :,Ingredients:,0.6,36.02,0,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,13,13,0
Ingredients :,Ingredients:,o 4 tomatoes,o 4 tomatoes,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,13,13,0
o 4 tomatoes,o 4 tomatoes,o 2 bell peppers,o 2 bell peppers,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,13,13,1
o 2 bell peppers,o 2 bell peppers,o 1 small onion,o 1 small onion,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,13,13,1
o 1 small onion,o 1 small onion,o 2 cloves garlic,o 2 cloves garlic,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,13,13,1
o 2 cloves garlic,o 2 cloves garlic,o 1/4 cup olive oil,o 1/4 cup olive oil,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,13,13,1
o 1/4 cup olive oil,o 1/4 cup olive oil,o 1 teaspoon cumin,o 1 teaspoon cumin,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,13,13,1
o 1 teaspoon cumin,o 1 teaspoon cumin,o 1 teaspoon paprika,o 1 teaspoon paprika,1.01,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,13,13,1
o 1 teaspoon paprika,o 1 teaspoon paprika,o 1 teaspoon salt,o 1 teaspoon salt,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,13,13,1
o 1 teaspoon salt,o 1 teaspoon salt,o 4 eggs,o 4 eggs,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,13,13,1
o 4 eggs,o 4 eggs,o 1/4 cup cilantro,o 1/4 cup cilantro,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,13,13,1
Instructions :,Instructions:,"o Sauté diced onion, minced garlic, and sliced bell peppers in olive oil until","o Sauté diced onion, minced garlic, and sliced bell peppers in olive oil until",0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,14,14,0
"o Sauté diced onion, minced garlic, and sliced bell peppers in olive oil until","o Sauté diced onion, minced garlic, and sliced bell peppers in olive oil until",softened.,softened.,0.85,18.0,0,0,0,10.02,12.0,1.98,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,14,14,1
softened.,softened.,"o Add diced tomatoes, cumin, paprika, and salt, simmer for 10 minutes.","o Add diced tomatoes, cumin, paprika, and salt, simmer for 10 minutes.",0.75,-18.0,0,0,0,12.0,10.02,-1.98,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,14,14,1
"o Add diced tomatoes, cumin, paprika, and salt, simmer for 10 minutes.","o Add diced tomatoes, cumin, paprika, and salt, simmer for 10 minutes.",o Make wells in the sauce and crack eggs into each well.,o Make wells in the sauce and crack eggs into each well.,1.02,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,14,14,1
o Make wells in the sauce and crack eggs into each well.,o Make wells in the sauce and crack eggs into each well.,o Cover and cook until eggs are set.,o Cover and cook until eggs are set.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,14,14,1
o Cover and cook until eggs are set.,o Cover and cook until eggs are set.,o Garnish with chopped cilantro and serve warm.,o Garnish with chopped cilantro and serve warm.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,14,14,1
o Garnish with chopped cilantro and serve warm.,o Garnish with chopped cilantro and serve warm.,Chana Masala,Chana Masala,4.17,-54.02,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,14,14,0
Chana Masala,Chana Masala,Ingredients :,Ingredients:,0.6,36.02,0,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,14,14,0
Ingredients :,Ingredients:,o 2 cups cooked chickpeas,o 2 cups cooked chickpeas,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,14,14,0
o 2 cups cooked chickpeas,o 2 cups cooked chickpeas,o 1 small onion,o 1 small onion,1.01,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,1
o 1 small onion,o 1 small onion,o 2 cloves garlic,o 2 cloves garlic,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,1
o 2 cloves garlic,o 2 cloves garlic,o 1 teaspoon cumin,o 1 teaspoon cumin,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,1
o 1 teaspoon cumin,o 1 teaspoon cumin,o 1 teaspoon coriander,o 1 teaspoon coriander,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,1
o 1 teaspoon coriander,o 1 teaspoon coriander,o 1 teaspoon garam masala,o 1 teaspoon garam masala,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,1
o 1 teaspoon garam masala,o 1 teaspoon garam masala,o 1 teaspoon turmeric,o 1 teaspoon turmeric,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,1
o 1 teaspoon turmeric,o 1 teaspoon turmeric,o 1 teaspoon salt,o 1 teaspoon salt,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,1
o 1 teaspoon salt,o 1 teaspoon salt,o 1 can diced tomatoes,o 1 can diced tomatoes,1.01,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,1
o 1 can diced tomatoes,o 1 can diced tomatoes,o 2 tablespoons oil,o 2 tablespoons oil,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,1
o 2 tablespoons oil,o 2 tablespoons oil,Instructions :,Instructions:,0.85,-18.0,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,14,14,0
Instructions :,Instructions:,o Heat oil in a pan and sauté diced onion and minced garlic until translucent.,o Heat oil in a pan and sauté diced onion and minced garlic until translucent.,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,14,14,0
o Heat oil in a pan and sauté diced onion and minced garlic until translucent.,o Heat oil in a pan and sauté diced onion and minced garlic until translucent.,"o Add cumin, coriander, garam masala, and turmeric, cook for 1 minute.","o Add cumin, coriander, garam masala, and turmeric, cook for 1 minute.",1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,14,14,1
"o Add cumin, coriander, garam masala, and turmeric, cook for 1 minute.","o Add cumin, coriander, garam masala, and turmeric, cook for 1 minute.","o Add chickpeas and diced tomatoes, stir to combine.","o Add chickpeas and diced tomatoes, stir to combine.",1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,14,14,1
"o Add chickpeas and diced tomatoes, stir to combine.","o Add chickpeas and diced tomatoes, stir to combine.","o Simmer for 15 minutes, stirring occasionally.","o Simmer for 15 minutes, stirring occasionally.",1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,14,14,1
"o Simmer for 15 minutes, stirring occasionally.","o Simmer for 15 minutes, stirring occasionally.",o Add salt to taste and serve.,o Add salt to taste and serve.,1.01,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,14,14,1
o Add salt to taste and serve.,o Add salt to taste and serve.,Chapati,Chapati,4.17,-54.02,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,14,14,0
Chapati,Chapati,Ingredients :,Ingredients:,0.6,36.02,0,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,14,14,0
Ingredients :,Ingredients:,o 2 cups flour,o 2 cups flour,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,14,14,0
o 2 cups flour,o 2 cups flour,o 1/4 cup oil,o 1/4 cup oil,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,1
o 1/4 cup oil,o 1/4 cup oil,o 1/2 cup water,o 1/2 cup water,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,1
o 1/2 cup water,o 1/2 cup water,o 1 teaspoon salt,o 1 teaspoon salt,1.01,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,1
o 1 teaspoon salt,o 1 teaspoon salt,Instructions :,Instructions:,0.85,-18.0,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,14,14,0
Instructions :,Instructions:,"o Mix flour, oil, water, and salt to form a dough, then let rest.","o Mix flour, oil, water, and salt to form a dough, then let rest.",0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,14,14,0
"o Mix flour, oil, water, and salt to form a dough, then let rest.","o Mix flour, oil, water, and salt to form a dough, then let rest.",o Divide dough into balls and roll out into circles.,o Divide dough into balls and roll out into circles.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,14,14,1
o Divide dough into balls and roll out into circles.,o Divide dough into balls and roll out into circles.,o Cook on a hot griddle until golden on both sides.,o Cook on a hot griddle until golden on both sides.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,14,14,1
o Cook on a hot griddle until golden on both sides.,o Cook on a hot griddle until golden on both sides.,o Serve warm.,o Serve warm.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,14,14,1
o Serve warm.,o Serve warm.,Char Siu,Char Siu,4.17,-54.02,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,14,14,0
Char Siu,Char Siu,Ingredients :,Ingredients:,0.61,36.02,0,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,14,14,0
Ingredients :,Ingredients:,o 1 pound pork shoulder,o 1 pound pork shoulder,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,14,14,0
o 1 pound pork shoulder,o 1 pound pork shoulder,o 1/4 cup hoisin sauce,o 1/4 cup hoisin sauce,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,1
o 1/4 cup hoisin sauce,o 1/4 cup hoisin sauce,o 2 tablespoons soy sauce,o 2 tablespoons soy sauce,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,1
o 2 tablespoons honey,o 2 tablespoons honey,o 1 tablespoon rice wine,o 1 tablespoon rice wine,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,15,15,1
o 1 tablespoon rice wine,o 1 tablespoon rice wine,o 1 teaspoon five-spice powder,o 1 teaspoon five-spice powder,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,15,15,1
o 1 teaspoon five-spice powder,o 1 teaspoon five-spice powder,o 1 teaspoon garlic powder,o 1 teaspoon garlic powder,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,15,15,1
o 1 teaspoon garlic powder,o 1 teaspoon garlic powder,Instructions :,Instructions:,0.87,-18.0,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,15,15,0
Instructions :,Instructions:,"o Mix hoisin sauce, soy sauce, honey, rice wine, five-spice powder, and garlic","o Mix hoisin sauce, soy sauce, honey, rice wine, five-spice powder, and garlic",0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,15,15,0
"o Mix hoisin sauce, soy sauce, honey, rice wine, five-spice powder, and garlic","o Mix hoisin sauce, soy sauce, honey, rice wine, five-spice powder, and garlic",powder in a bowl.,powder in a bowl.,0.85,18.0,0,0,0,10.02,12.0,1.98,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,15,15,1
powder in a bowl.,powder in a bowl.,o Marinate pork in the mixture for at least 2 hours.,o Marinate pork in the mixture for at least 2 hours.,0.75,-18.0,0,0,0,12.0,10.02,-1.98,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,15,15,1
o Marinate pork in the mixture for at least 2 hours.,o Marinate pork in the mixture for at least 2 hours.,o Preheat oven to 375°F 190°C.,o Preheat oven to 375°F (190°C).,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,15,15,1
