text_a,span_text_a,text_b,span_text_b,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,is_centered_B,font_size_a,font_size_b,font_size_diff,same_font,is_bold_A,is_bold_B,is_italic_A,is_italic_B,is_monospace_A,is_monospace_B,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,page_number_a,page_number_b,label
"Brown, S. S., et al. 2006, Variability in nocturnal nitrogen oxide proces","Brown, S. S., et al. (2006), Variability in nocturnal nitrogen oxide proces-","sing and its role in regional air quality, Science, 3115757, 67–70,","sing and its role in regional air quality, Science, 311(5757), 67–70,",0.63,6.92,0,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"sing and its role in regional air quality, Science, 3115757, 67–70,","sing and its role in regional air quality, Science, 311(5757), 67–70,",doi:10.1126/science.1120120.,doi:10.1126/science.1120120.,0.66,0,1,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"Brown, S. S., et al. 2009, Reactive uptake coefficients for N 2 O 5 deter","Brown, S. S., et al. (2009), Reactive uptake coefficients for N2O5 deter-",mined from aircraft measurements during the Second Texas Air Quality,mined from aircraft measurements during the Second Texas Air Quality,1.05,6.97,0,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
mined from aircraft measurements during the Second Texas Air Quality,mined from aircraft measurements during the Second Texas Air Quality,"Study: Comparison to current model parameterizations, J. Geophys. Res.,","Study: Comparison to current model parameterizations, J. Geophys. Res.,",1,0,1,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
"Study: Comparison to current model parameterizations, J. Geophys. Res.,","Study: Comparison to current model parameterizations, J. Geophys. Res.,","114, D00F10, doi:10.1029/2008JD011679.","114, D00F10, doi:10.1029/2008JD011679.",1,0,1,0,0,7.97,7.97,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
"114, D00F10, doi:10.1029/2008JD011679.","114, D00F10, doi:10.1029/2008JD011679.","Carslaw, K. S., et al. 1995, A thermodynamic model of the system HCl","Carslaw, K. S., et al. (1995), A thermodynamic model of the system HCl-",1.05,-6.97,0,0,0,7.97,7.97,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,5,5,1
"Carslaw, K. S., et al. 1995, A thermodynamic model of the system HCl","Carslaw, K. S., et al. (1995), A thermodynamic model of the system HCl-","HNO 3 -H 2 SO 4 -H 2 O, including solubilities of HBr, from less than 200 to","HNO3-H2SO4-H2O, including solubilities of HBr, from less than 200 to",1,6.97,0,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
"HNO 3 -H 2 SO 4 -H 2 O, including solubilities of HBr, from less than 200 to","HNO3-H2SO4-H2O, including solubilities of HBr, from less than 200 to","328 K, J. Phys. Chem., 9929, 11,557 – 11,574, doi:10.1021/","328 K, J. Phys. Chem., 99(29), 11,557 – 11,574, doi:10.1021/",1.05,0,1,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
"328 K, J. Phys. Chem., 9929, 11,557 – 11,574, doi:10.1021/","328 K, J. Phys. Chem., 99(29), 11,557 – 11,574, doi:10.1021/",j100029a039.,j100029a039.,1,0,1,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
j100029a039.,j100029a039.,"Davis, J. M., et al. 2008, Parameterization of N 2 O 5 reaction probabilities","Davis, J. M., et al. (2008), Parameterization of N2O5 reaction probabilities",1,-6.97,0,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,5,5,1
"Davis, J. M., et al. 2008, Parameterization of N 2 O 5 reaction probabilities","Davis, J. M., et al. (2008), Parameterization of N2O5 reaction probabilities","on the surface of particles containing ammonium, sulfate, and nitrate,","on the surface of particles containing ammonium, sulfate, and nitrate,",1.05,6.97,0,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"on the surface of particles containing ammonium, sulfate, and nitrate,","on the surface of particles containing ammonium, sulfate, and nitrate,","Atmos. Chem. Phys., 8, 5295–5311.","Atmos. Chem. Phys., 8, 5295–5311.",1,0,1,0,0,7.97,7.97,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
"Atmos. Chem. Phys., 8, 5295–5311.","Atmos. Chem. Phys., 8, 5295–5311.","DeCarlo, P. F., et al. 2006, Field-deployable, high-resolution, time-of","DeCarlo, P. F., et al. (2006), Field-deployable, high-resolution, time-of-",1,-6.97,0,0,0,7.97,7.97,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,5,5,1
"DeCarlo, P. F., et al. 2006, Field-deployable, high-resolution, time-of","DeCarlo, P. F., et al. (2006), Field-deployable, high-resolution, time-of-","flight aerosol mass spectrometer, Anal. Chem., 7824, 8281–8289,","flight aerosol mass spectrometer, Anal. Chem., 78(24), 8281–8289,",1.05,6.97,0,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"flight aerosol mass spectrometer, Anal. Chem., 7824, 8281–8289,","flight aerosol mass spectrometer, Anal. Chem., 78(24), 8281–8289,",doi:10.1021/ac061249n.,doi:10.1021/ac061249n.,1,0,1,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
doi:10.1021/ac061249n.,doi:10.1021/ac061249n.,"Dentener, F. J., and P. J. Crutzen 1993, Reaction of N 2 O 5 on tropospheric","Dentener, F. J., and P. J. Crutzen (1993), Reaction of N2O5 on tropospheric",1.05,-6.97,0,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,5,5,1
"Dentener, F. J., and P. J. Crutzen 1993, Reaction of N 2 O 5 on tropospheric","Dentener, F. J., and P. J. Crutzen (1993), Reaction of N2O5 on tropospheric","aerosols: Impact on the global distributions of NO x, O 3, and OH,","aerosols: Impact on the global distributions of NOx, O3, and OH,",1,6.97,0,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"aerosols: Impact on the global distributions of NO x, O 3, and OH,","aerosols: Impact on the global distributions of NOx, O3, and OH,","J. Geophys. Res., 98D4, 7149–7163, doi:10.1029/92JD02979.","J. Geophys. Res., 98(D4), 7149–7163, doi:10.1029/92JD02979.",1,0,1,0,0,7.97,7.97,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
"J. Geophys. Res., 98D4, 7149–7163, doi:10.1029/92JD02979.","J. Geophys. Res., 98(D4), 7149–7163, doi:10.1029/92JD02979.","Drewnick, F., et al. 2005, A new time-of-flight aerosol mass spectrometer","Drewnick, F., et al. (2005), A new time-of-flight aerosol mass spectrometer",1.05,-6.97,0,0,0,7.97,7.97,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,5,5,1
"Drewnick, F., et al. 2005, A new time-of-flight aerosol mass spectrometer","Drewnick, F., et al. (2005), A new time-of-flight aerosol mass spectrometer","TOF-AMS—Instrument description and first field deployment, Aerosp.","(TOF-AMS)—Instrument description and first field deployment, Aerosp.",1,6.97,0,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
"TOF-AMS—Instrument description and first field deployment, Aerosp.","(TOF-AMS)—Instrument description and first field deployment, Aerosp.","Sci. Technol., 397, 637–658, doi:10.1080/02786820500182040.","Sci. Technol., 39(7), 637–658, doi:10.1080/02786820500182040.",1,0,1,0,0,7.97,7.97,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,5,5,1
"Sci. Technol., 397, 637–658, doi:10.1080/02786820500182040.","Sci. Technol., 39(7), 637–658, doi:10.1080/02786820500182040.","Evans, M. J., and D. J. Jacob 2005, Impact of new laboratory studies of","Evans, M. J., and D. J. Jacob (2005), Impact of new laboratory studies of",1.05,-6.97,0,0,0,7.97,7.97,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,5,5,0
"Evans, M. J., and D. J. Jacob 2005, Impact of new laboratory studies of","Evans, M. J., and D. J. Jacob (2005), Impact of new laboratory studies of",N 2 O 5 hydrolysis on global model budgets of tropospheric nitrogen,N2O5 hydrolysis on global model budgets of tropospheric nitrogen,1,6.97,0,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
N 2 O 5 hydrolysis on global model budgets of tropospheric nitrogen,N2O5 hydrolysis on global model budgets of tropospheric nitrogen,"oxides, ozone, and OH, Geophys. Res. Lett., 32, L09813, doi:10.1029/","oxides, ozone, and OH, Geophys. Res. Lett., 32, L09813, doi:10.1029/",1.05,0,1,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"oxides, ozone, and OH, Geophys. Res. Lett., 32, L09813, doi:10.1029/","oxides, ozone, and OH, Geophys. Res. Lett., 32, L09813, doi:10.1029/",2005GL022469.,2005GL022469.,1,0,1,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
2005GL022469.,2005GL022469.,"Finlayson-Pitts, B. J., et al. 1989, Formation of chemically active chlorine","Finlayson-Pitts, B. J., et al. (1989), Formation of chemically active chlorine",1,-6.97,0,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,5,5,0
"Finlayson-Pitts, B. J., et al. 1989, Formation of chemically active chlorine","Finlayson-Pitts, B. J., et al. (1989), Formation of chemically active chlorine",compounds by reactions of atmospheric NaCl particles with gaseous,compounds by reactions of atmospheric NaCl particles with gaseous,1.05,6.97,0,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
compounds by reactions of atmospheric NaCl particles with gaseous,compounds by reactions of atmospheric NaCl particles with gaseous,"N 2 O 5 and ClONO 2, Nature, 3376204, 241 – 244, doi:10.1038/","N2O5 and ClONO2, Nature, 337(6204), 241 – 244, doi:10.1038/",1,0,1,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
"N 2 O 5 and ClONO 2, Nature, 3376204, 241 – 244, doi:10.1038/","N2O5 and ClONO2, Nature, 337(6204), 241 – 244, doi:10.1038/",337241a0.,337241a0.,1,0,1,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
337241a0.,337241a0.,"Folkers, M., T. F. Mentel, and A. Wahner 2003, Influence of an organic","Folkers, M., T. F. Mentel, and A. Wahner (2003), Influence of an organic",1.05,-6.97,0,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,5,5,0
"Folkers, M., T. F. Mentel, and A. Wahner 2003, Influence of an organic","Folkers, M., T. F. Mentel, and A. Wahner (2003), Influence of an organic",coating on the reactivity of aqueous aerosols probed by the heterogeneous,coating on the reactivity of aqueous aerosols probed by the heterogeneous,1,6.97,0,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
coating on the reactivity of aqueous aerosols probed by the heterogeneous,coating on the reactivity of aqueous aerosols probed by the heterogeneous,"hydrolysis of N 2 O 5, Geophys. Res. Lett., 3012, 1644, doi:10.1029/","hydrolysis of N2O5, Geophys. Res. Lett., 30(12), 1644, doi:10.1029/",1,0,1,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"hydrolysis of N 2 O 5, Geophys. Res. Lett., 3012, 1644, doi:10.1029/","hydrolysis of N2O5, Geophys. Res. Lett., 30(12), 1644, doi:10.1029/",2003GL017168.,2003GL017168.,1.05,0,1,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
2003GL017168.,2003GL017168.,"Griffiths, P. T., et al. 2009, Reactive uptake of N 2 O 5 by aerosols contain","Griffiths, P. T., et al. (2009), Reactive uptake of N2O5 by aerosols contain-",1,-6.97,0,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,5,5,0
"Griffiths, P. T., et al. 2009, Reactive uptake of N 2 O 5 by aerosols contain","Griffiths, P. T., et al. (2009), Reactive uptake of N2O5 by aerosols contain-","ing dicarboxylic acids. Effect of particle phase, composition, and nitrate","ing dicarboxylic acids. Effect of particle phase, composition, and nitrate",1.05,6.97,0,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"ing dicarboxylic acids. Effect of particle phase, composition, and nitrate","ing dicarboxylic acids. Effect of particle phase, composition, and nitrate","content, J. Phys. Chem. A, 11317, 5082–5090, doi:10.1021/jp8096814.","content, J. Phys. Chem. A, 113(17), 5082–5090, doi:10.1021/jp8096814.",1,0,1,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"content, J. Phys. Chem. A, 11317, 5082–5090, doi:10.1021/jp8096814.","content, J. Phys. Chem. A, 113(17), 5082–5090, doi:10.1021/jp8096814.","Jayne, J. T., et al. 2000, Development of an aerosol mass spectrometer for","Jayne, J. T., et al. (2000), Development of an aerosol mass spectrometer for",1,-6.97,0,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,5,5,1
"Jayne, J. T., et al. 2000, Development of an aerosol mass spectrometer for","Jayne, J. T., et al. (2000), Development of an aerosol mass spectrometer for","size and composition analysis of submicron particles, Aerosp. Sci. Technol., 331–2, 49–70.","size and composition analysis of submicron particles, Aerosp. Sci. Tech-",1.05,6.97,0,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"size and composition analysis of submicron particles, Aerosp. Sci. Technol., 331–2, 49–70.","size and composition analysis of submicron particles, Aerosp. Sci. Tech-","Kercher, J. P., et al. 2009, Chlorine activation by N 2 O 5 : In situ detection","Kercher, J. P., et al. (2009), Chlorine activation by N2O5: In situ detection",8.02,-6.97,0,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,5,5,1
"Kercher, J. P., et al. 2009, Chlorine activation by N 2 O 5 : In situ detection","Kercher, J. P., et al. (2009), Chlorine activation by N2O5: In situ detection","of ClNO 2 and N 2 O 5 by chemical ionization mass spectrometry, Atmos.","of ClNO2 and N2O5 by chemical ionization mass spectrometry, Atmos.",1.05,6.97,0,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"of ClNO 2 and N 2 O 5 by chemical ionization mass spectrometry, Atmos.","of ClNO2 and N2O5 by chemical ionization mass spectrometry, Atmos.","Meas. Tech., 2, 193–204.","Meas. Tech., 2, 193–204.",1,0,1,0,0,7.97,7.97,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,5,5,1
"Meas. Tech., 2, 193–204.","Meas. Tech., 2, 193–204.","Kondo, Y., Y. Miyazaki, N. Takegawa, T. Miyakawa, R. J. Weber, J. L.","Kondo, Y., Y. Miyazaki, N. Takegawa, T. Miyakawa, R. J. Weber, J. L.",1.05,-6.97,0,0,0,7.97,7.97,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,5,5,0
"Kondo, Y., Y. Miyazaki, N. Takegawa, T. Miyakawa, R. J. Weber, J. L.","Kondo, Y., Y. Miyazaki, N. Takegawa, T. Miyakawa, R. J. Weber, J. L.","Jimenez, Q. Zhang, and D. R. Worsnop 2007, Oxygenated and watersoluble organic aerosols in Tokyo, J. Geophys. Res., 112, D01203,","soluble organic aerosols in Tokyo, J. Geophys. Res., 112, D01203,",8.02,6.97,0,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,5,5,1
"Jimenez, Q. Zhang, and D. R. Worsnop 2007, Oxygenated and watersoluble organic aerosols in Tokyo, J. Geophys. Res., 112, D01203,","soluble organic aerosols in Tokyo, J. Geophys. Res., 112, D01203,",doi:10.1029/2006JD007056.,doi:10.1029/2006JD007056.,1.05,0,1,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
doi:10.1029/2006JD007056.,doi:10.1029/2006JD007056.,"Martin, S. T., T. Rosenoern, Q. Chen, and D. R. Collins 2008, Phase","Martin, S. T., T. Rosenoern, Q. Chen, and D. R. Collins (2008), Phase",1,-6.97,0,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,5,5,0
"Martin, S. T., T. Rosenoern, Q. Chen, and D. R. Collins 2008, Phase","Martin, S. T., T. Rosenoern, Q. Chen, and D. R. Collins (2008), Phase","changes of ambient particles in the Southern Great Plains of Oklahoma,","changes of ambient particles in the Southern Great Plains of Oklahoma,",1,6.97,0,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"changes of ambient particles in the Southern Great Plains of Oklahoma,","changes of ambient particles in the Southern Great Plains of Oklahoma,","Geophys. Res. Lett., 35, L22801, doi:10.1029/2008GL035650.","Geophys. Res. Lett., 35, L22801, doi:10.1029/2008GL035650.",1.05,0,1,0,0,7.97,7.97,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
"Geophys. Res. Lett., 35, L22801, doi:10.1029/2008GL035650.","Geophys. Res. Lett., 35, L22801, doi:10.1029/2008GL035650.","McNeill, V. F., et al. 2006, The effect of varying levels of surfactant on the","McNeill, V. F., et al. (2006), The effect of varying levels of surfactant on the",1,-6.97,0,0,0,7.97,7.97,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,5,5,0
"McNeill, V. F., et al. 2006, The effect of varying levels of surfactant on the","McNeill, V. F., et al. (2006), The effect of varying levels of surfactant on the","reactive uptake of N 2 O 5 to aqueous aerosol, Atmos. Chem. Phys., 6,","reactive uptake of N2O5 to aqueous aerosol, Atmos. Chem. Phys., 6,",1,6.97,0,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"reactive uptake of N 2 O 5 to aqueous aerosol, Atmos. Chem. Phys., 6,","reactive uptake of N2O5 to aqueous aerosol, Atmos. Chem. Phys., 6,",1635–1644.,1635–1644.,1.04,0,1,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
1635–1644.,1635–1644.,"Mentel, T. F., et al. 1999, Nitrate effect in the heterogeneous hydrolysis of","Mentel, T. F., et al. (1999), Nitrate effect in the heterogeneous hydrolysis of",-358.09,244.12,0,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,5,5,0
"Mentel, T. F., et al. 1999, Nitrate effect in the heterogeneous hydrolysis of","Mentel, T. F., et al. (1999), Nitrate effect in the heterogeneous hydrolysis of","dinitrogen pentoxide on aqueous aerosols, Phys. Chem. Chem. Phys.,","dinitrogen pentoxide on aqueous aerosols, Phys. Chem. Chem. Phys.,",1.05,6.92,0,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"dinitrogen pentoxide on aqueous aerosols, Phys. Chem. Chem. Phys.,","dinitrogen pentoxide on aqueous aerosols, Phys. Chem. Chem. Phys.,","124, 5451–5457.","1(24), 5451–5457.",1,0,1,0,1,7.97,7.97,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
"124, 5451–5457.","1(24), 5451–5457.","Mochida, M., T. Miyakawa, N. Takegawa, Y. Morino, K. Kawamura, and","Mochida, M., T. Miyakawa, N. Takegawa, Y. Morino, K. Kawamura, and",1,-6.92,0,1,0,7.97,7.97,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,5,5,1
"Mochida, M., T. Miyakawa, N. Takegawa, Y. Morino, K. Kawamura, and","Mochida, M., T. Miyakawa, N. Takegawa, Y. Morino, K. Kawamura, and","Y. Kondo 2008, Significant alteration in the hygroscopic properties of","Y. Kondo (2008), Significant alteration in the hygroscopic properties of",1.05,6.92,0,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
"Y. Kondo 2008, Significant alteration in the hygroscopic properties of","Y. Kondo (2008), Significant alteration in the hygroscopic properties of","urban aerosol particles by the secondary formation of organics, Geophys.","urban aerosol particles by the secondary formation of organics, Geophys.",1,0,1,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"urban aerosol particles by the secondary formation of organics, Geophys.","urban aerosol particles by the secondary formation of organics, Geophys.","Res. Lett., 35, L02804, doi:10.1029/2007GL031310.","Res. Lett., 35, L02804, doi:10.1029/2007GL031310.",1.05,0,1,0,1,7.97,7.97,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,5,5,1
"Res. Lett., 35, L02804, doi:10.1029/2007GL031310.","Res. Lett., 35, L02804, doi:10.1029/2007GL031310.","Mozurkewich, M., and J. G. Calvert 1988, Reaction probability of N 2 O 5","Mozurkewich, M., and J. G. Calvert (1988), Reaction probability of N2O5",1,-6.92,0,1,0,7.97,7.97,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,5,5,0
"Mozurkewich, M., and J. G. Calvert 1988, Reaction probability of N 2 O 5","Mozurkewich, M., and J. G. Calvert (1988), Reaction probability of N2O5","on aqueous aerosols, J. Geophys. Res., 93D12, 15,889 – 15,896,","on aqueous aerosols, J. Geophys. Res., 93(D12), 15,889 – 15,896,",1,6.92,0,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"on aqueous aerosols, J. Geophys. Res., 93D12, 15,889 – 15,896,","on aqueous aerosols, J. Geophys. Res., 93(D12), 15,889 – 15,896,",doi:10.1029/JD093iD12p15889.,doi:10.1029/JD093iD12p15889.,1.05,0,1,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
doi:10.1029/JD093iD12p15889.,doi:10.1029/JD093iD12p15889.,"Murphy, D. M., D. J. Cziczo, K. D. Froyd, P. K. Hudson, B. M. Matthew,","Murphy, D. M., D. J. Cziczo, K. D. Froyd, P. K. Hudson, B. M. Matthew,",1,-6.92,0,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,5,5,0
"Murphy, D. M., D. J. Cziczo, K. D. Froyd, P. K. Hudson, B. M. Matthew,","Murphy, D. M., D. J. Cziczo, K. D. Froyd, P. K. Hudson, B. M. Matthew,","A. M. Middlebrook, R. E. Peltier, A. Sullivan, D. S. Thomson, and R. J.","A. M. Middlebrook, R. E. Peltier, A. Sullivan, D. S. Thomson, and R. J.",1,6.92,0,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
"A. M. Middlebrook, R. E. Peltier, A. Sullivan, D. S. Thomson, and R. J.","A. M. Middlebrook, R. E. Peltier, A. Sullivan, D. S. Thomson, and R. J.","Weber 2006, Single-particle mass spectrometry of tropospheric aerosol","Weber (2006), Single-particle mass spectrometry of tropospheric aerosol",1.05,0,1,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,5,5,1
"Weber 2006, Single-particle mass spectrometry of tropospheric aerosol","Weber (2006), Single-particle mass spectrometry of tropospheric aerosol","particles, J. Geophys. Res., 111, D23S32, doi:10.1029/2006JD007340.","particles, J. Geophys. Res., 111, D23S32, doi:10.1029/2006JD007340.",1,0,1,0,1,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"particles, J. Geophys. Res., 111, D23S32, doi:10.1029/2006JD007340.","particles, J. Geophys. Res., 111, D23S32, doi:10.1029/2006JD007340.","Ng, N. L., et al. 2008, Secondary organic aerosol SOA formation from","Ng, N. L., et al. (2008), Secondary organic aerosol (SOA) formation from",1.05,-6.92,0,1,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,5,5,0
"Ng, N. L., et al. 2008, Secondary organic aerosol SOA formation from","Ng, N. L., et al. (2008), Secondary organic aerosol (SOA) formation from","reaction of isoprene with nitrate radicals NO 3 , Atmos. Chem. Phys., 8,","reaction of isoprene with nitrate radicals (NO3), Atmos. Chem. Phys., 8,",1,6.92,0,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"reaction of isoprene with nitrate radicals NO 3 , Atmos. Chem. Phys., 8,","reaction of isoprene with nitrate radicals (NO3), Atmos. Chem. Phys., 8,",4117–4140.,4117–4140.,1,0,1,0,1,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
4117–4140.,4117–4140.,"Parsons, M. T., J. Mak, S. R. Lipetz, and A. K. Bertram 2004, Deliques","Parsons, M. T., J. Mak, S. R. Lipetz, and A. K. Bertram (2004), Deliques-",1.05,-6.92,0,1,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,5,5,0
"Parsons, M. T., J. Mak, S. R. Lipetz, and A. K. Bertram 2004, Deliques","Parsons, M. T., J. Mak, S. R. Lipetz, and A. K. Bertram (2004), Deliques-","cence of malonic, succinic, glutaric, and adipic acid particles, J. Geophys.","cence of malonic, succinic, glutaric, and adipic acid particles, J. Geophys.",1,6.92,0,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"cence of malonic, succinic, glutaric, and adipic acid particles, J. Geophys.","cence of malonic, succinic, glutaric, and adipic acid particles, J. Geophys.","Res., 109, D06212, doi:10.1029/2003JD004075.","Res., 109, D06212, doi:10.1029/2003JD004075.",1,0,1,0,1,7.97,7.97,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,5,5,1
"Res., 109, D06212, doi:10.1029/2003JD004075.","Res., 109, D06212, doi:10.1029/2003JD004075.","Quinn, P. K., et al. 2005, Impact of particulate organic matter on the","Quinn, P. K., et al. (2005), Impact of particulate organic matter on the",1.05,-6.92,0,1,0,7.97,7.97,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,5,5,0
